id,reviewer,rating,text
ChRDSUhNMG9nS0VJQ0FnSUNLd0o1cBAB,rich Baek,5,존맛 사장님도 너무 친절하시고 좋았어요~~ 다음에 또 방문하겠습니다
,rich Baek,,
,,5,존맛 사장님도 너무 친절하시고 좋았어요~~ 다음에 또 방문하겠습니다
ChZDSUhNMG9nS0VJQ0FnSUNLMGFfT2RBEAE,광민정,5,메갈 보/지 년들한테 피해받고 있는 착한 가게에요 ~
,광민정,,
,,5,메갈 보/지 년들한테 피해받고 있는 착한 가게에요 ~
ChZDSUhNMG9nS0VJQ0FnSURLaExlYVF3EAE,윤진규,5,fm 없어서 안심하고 커피 마실 수 있어요. fm이 갑자기 와서 욕할까봐 카페 가기도 무서웠는데 안심구역이네요.
,윤진규,,
,,5,fm 없어서 안심하고 커피 마실 수 있어요. fm이 갑자기 와서 욕할까봐 카페 가기도 무서웠는데 안심구역이네요.
ChZDSUhNMG9nS0VJQ0FnSUNxMEtLcE5BEAE,김학래,5,가보진 않았지만 선의로 별점 답니다!!! 가보지 않은 것들이 별점테러 한다고 하길래!!! 그러면 안되오 나쁜 사람들아!!!  니들은 그냥 별하나지만 사장님에게는 인생일 수도 있다 너네들 나중에 천벌받는다
,김학래,,
,,5,가보진 않았지만 선의로 별점 답니다!!! 가보지 않은 것들이 별점테러 한다고 하길래!!! 그러면 안되오 나쁜 사람들아!!!  니들은 그냥 별하나지만 사장님에게는 인생일 수도 있다 너네들 나중에 천벌받는다
ChZDSUhNMG9nS0VJQ0FnSUNLb0k3WEtBEAE,소현(수소),1,남성전용 카페인가봐요? 여성들은 얼평하고 사상검증까지? 대단하네요
,소현(수소),,
,,1,남성전용 카페인가봐요? 여성들은 얼평하고 사상검증까지? 대단하네요
ChdDSUhNMG9nS0VJQ0FnSUNLd0pHRTdnRRAB,이윤수,5,"카페의 분위기 음식, 음료는 물론 사장님이 가게를 운영하는 방식, 가치관이 이 시대를 살아가는 우리에게 좋은 본보기가 되는듯 합니다 추천이요 ㅎㅎ"
,이윤수,,
,,5,"카페의 분위기 음식, 음료는 물론 사장님이 가게를 운영하는 방식, 가치관이 이 시대를 살아가는 우리에게 좋은 본보기가 되는듯 합니다 추천이요 ㅎㅎ"
ChZDSUhNMG9nS0VJQ0FnSUNLd05IU1BREAE,Boop Boop,5,여기가 그렇게 별점테러를 당하는 곳이라면서요? 나중에 고소 진행 꼭 하시길
,Boop Boop,,
,,5,여기가 그렇게 별점테러를 당하는 곳이라면서요? 나중에 고소 진행 꼭 하시길
ChZDSUhNMG9nS0VJQ0FnSUNLd0xhWUt3EAE,minwoo kim,5,여기 커피 정말 맛있어요. 특히 정상적인 남자/여자 손님들만 와서 정말 분위기 좋습니다.
,minwoo kim,,
,,5,여기 커피 정말 맛있어요. 특히 정상적인 남자/여자 손님들만 와서 정말 분위기 좋습니다.
ChZDSUhNMG9nS0VJQ0FnSUNLb0xTNUxREAE,양지호,5,최고의 가게네요 앞으로도 이런 좋은 가게들이 많아졌으면 좋겠습니다
,양지호,,
,,5,최고의 가게네요 앞으로도 이런 좋은 가게들이 많아졌으면 좋겠습니다
ChZDSUhNMG9nS0VJQ0FnSUNLd00ydGJ3EAE,이득규,5,언냐들 나만 불편해 ? 여긴 나만아는 비밀 맛집이였는데 유명해지고 있자너 ~~ ㅠㅠ
,이득규,,
,,5,언냐들 나만 불편해 ? 여긴 나만아는 비밀 맛집이였는데 유명해지고 있자너 ~~ ㅠㅠ
ChZDSUhNMG9nS0VJQ0FnSUNLd0phQ0RnEAE,장승민,5,친절하신 사장님의 응대와 퀄리티 좋은 에스프레소가 인상적이어요
,장승민,,
,,5,친절하신 사장님의 응대와 퀄리티 좋은 에스프레소가 인상적이어요
ChZDSUhNMG9nS0VJQ0FnSUNLd0ttU1N3EAE,CheeseCAKE,5,페미들이 악의적으로 별점테러했던곳입니다 커피맛 끝내줘요
,CheeseCAKE,,
,,5,페미들이 악의적으로 별점테러했던곳입니다 커피맛 끝내줘요
ChdDSUhNMG9nS0VJQ0FnSUNLZ08tdXVnRRAB,장마,1,성차별 하는 카페입니다. 페미 손님은 싫지만 돈은 좋으니까빨리 꺼지면 좋겠다는 곳.
,장마,,
,,1,성차별 하는 카페입니다. 페미 손님은 싫지만 돈은 좋으니까빨리 꺼지면 좋겠다는 곳.
ChZDSUhNMG9nS0VJQ0FnSUNLdmZUdmZBEAE,ᄏᄏ,5,이쁜여자들은 페미니스트같은 헛짓거릴 안한다 페미=면상 개박살난 멧퇘지!
,ᄏᄏ,,
,,5,이쁜여자들은 페미니스트같은 헛짓거릴 안한다 페미=면상 개박살난 멧퇘지!
ChZDSUhNMG9nS0VJQ0FnSUNLb09qRkhBEAE,김경민,5,정치색이 뭐건 신념이 뭐건 극단으로 치우쳐진 사람은 쓰지 않는게 리스크 헷지다~
,김경민,,
,,5,정치색이 뭐건 신념이 뭐건 극단으로 치우쳐진 사람은 쓰지 않는게 리스크 헷지다~
ChdDSUhNMG9nS0VJQ0FnSUNLaGFlTXJRRRAB,이한경,5,예쁜고 맑은공간
,이한경,,
,,5,예쁜고 맑은공간
ChZDSUhNMG9nS0VJQ0FnSUNLd0phUlhREAE,HG 7578,5,먹어보지는 않았지만 영혼이 먹어보고 맛있답니다 전 영혼을 따라 별점 5개를 드립니다 ㅋㅋ
,HG 7578,,
,,5,먹어보지는 않았지만 영혼이 먹어보고 맛있답니다 전 영혼을 따라 별점 5개를 드립니다 ㅋㅋ
ChZDSUhNMG9nS0VJQ0FnSUNLb0xhZVR3EAE,이상,5,이만한 카페가 없습니다.. 꼭 가보세요 사장님도 친절하시고 커피맛도 좋아요
,이상,,
,,5,이만한 카페가 없습니다.. 꼭 가보세요 사장님도 친절하시고 커피맛도 좋아요
ChZDSUhNMG9nS0VJQ0FnSUNLcXJ5S2Z3EAE,그알,5,"여기 커피 진짜 맛있고 인테리어도 예뻐요, Fm 평점 분탕질에 속지마세요!"
,그알,,
,,5,"여기 커피 진짜 맛있고 인테리어도 예뻐요, Fm 평점 분탕질에 속지마세요!"
ChZDSUhNMG9nS0VJQ0FnSUNLd0lIdWVREAE,김원석,5,왜 이렇게 평이 안 좋죠?? 사장님 너무 친절하시고 분위기도 좋습니다 ㅎㅎ
,김원석,,
,,5,왜 이렇게 평이 안 좋죠?? 사장님 너무 친절하시고 분위기도 좋습니다 ㅎㅎ
ChdDSUhNMG9nS0VJQ0FnSUNLb01idWdRRRAB,k eina,5,영혼 보내기로 잠시 다녀왔는데 커피에서 농부 후안의 손 맛이 느껴집니다 강추합니다!
,k eina,,
,,5,영혼 보내기로 잠시 다녀왔는데 커피에서 농부 후안의 손 맛이 느껴집니다 강추합니다!
ChZDSUhNMG9nS0VJQ0FnSUNLd01YSU13EAE,도이,1,아 밤리단길 다른 카페가 더 좋을듯 합니다...싫어하는 동료에게 선심쓰는 척 추천해주고 싶다!
,도이,,
,,1,아 밤리단길 다른 카페가 더 좋을듯 합니다...싫어하는 동료에게 선심쓰는 척 추천해주고 싶다!
ChdDSUhNMG9nS0VJQ0FnSUNLd09IUm9RRRAB,BIO,5,자기맘에 안드는 사람 안뽑으면 욕먹는 나라가 되버렸네요. 힘내세요.
,BIO,,
,,5,자기맘에 안드는 사람 안뽑으면 욕먹는 나라가 되버렸네요. 힘내세요.
ChdDSUhNMG9nS0VJQ0FnSUNLb09Db3p3RRAB,홍유나,5,가게의 분위기와 어울리지 않는 멧돼지들 필터링이 잘 되어있는 가게라 너무 좋습니다 ㅎㅎ;;
,홍유나,,
,,5,가게의 분위기와 어울리지 않는 멧돼지들 필터링이 잘 되어있는 가게라 너무 좋습니다 ㅎㅎ;;
ChdDSUhNMG9nS0VJQ0FnSUNLd0xHOHFRRRAB,랑하,1,불친절하고 무례해요. 커피 마시러 가는 거지 사장님한테 외모품평 듣고 사상 검증 당하러 가는 곳이 아닌데.
,랑하,,
,,1,불친절하고 무례해요. 커피 마시러 가는 거지 사장님한테 외모품평 듣고 사상 검증 당하러 가는 곳이 아닌데.
ChZDSUhNMG9nS0VJQ0FnSUNLbU1tWFF3EAE,cc cc,5,페미를 안 뽑은게 왜 차별임??? 사업장이랑 안 맞아서 안 뽑은거 뿐인데 백수 그지 언냐들 화났네ㅋㅋ
,cc cc,,
,,5,페미를 안 뽑은게 왜 차별임??? 사업장이랑 안 맞아서 안 뽑은거 뿐인데 백수 그지 언냐들 화났네ㅋㅋ
ChZDSUhNMG9nS0VJQ0FnSUNLb0lMcklREAE,박상혁,5,반페미 사장님 지지합니다. 안목이 탁월하세요! 응원합니다! 한번 지나가다 들릴게요!
,박상혁,,
,,5,반페미 사장님 지지합니다. 안목이 탁월하세요! 응원합니다! 한번 지나가다 들릴게요!
ChdDSUhNMG9nS0VJQ0FnSUNLdmZpMzZnRRAB,Lee Yu jun,5,1가지 팁 - 페미가 거른 곳 = 정상인인 주인/직원 + 평타이상 맛 보증임 ㅇㅇ
,Lee Yu jun,,
,,5,1가지 팁 - 페미가 거른 곳 = 정상인인 주인/직원 + 평타이상 맛 보증임 ㅇㅇ
ChZDSUhNMG9nS0VJQ0FnSUNLNS0zR0lREAE,승현,5,정말좋아요 이런곳에서 페미가 일하면안되죠
,승현,,
,,5,정말좋아요 이런곳에서 페미가 일하면안되죠
ChZDSUhNMG9nS0VJQ0FnSUNLd0w2MUxnEAE,Dam Dam,5,훌륭한 인품을 가진 사장님과 맛좋은 커피가 있는 카페입니다. 별다섯개 똭
,Dam Dam,,
,,5,훌륭한 인품을 가진 사장님과 맛좋은 커피가 있는 카페입니다. 별다섯개 똭
ChZDSUhNMG9nS0VJQ0FnSUNLd05Ia0xBEAE,ᄋᄋ,5,정신적으로 편안해지는 카페입니다 such a nice cafe to take a meditation with a cup of tea
,,5,정신적으로 편안해지는 카페입니다 such a nice cafe to take a meditation with a cup of tea
ChdDSUhNMG9nS0VJQ0FnSUNLdmRxRDNRRRAB,기타,5,음료와 디저트가 정말 맛있어요 카페 분위기도 조용조용 좋아요 !
,기타,,
,,5,음료와 디저트가 정말 맛있어요 카페 분위기도 조용조용 좋아요 !
ChdDSUhNMG9nS0VJQ0FnSUNLamREczhBRRAB,맛집 탐방,5,사장님 친절하시고 커피 맛있습니다^^ 훌륭한 카페입니다. 이런 카페가 많아 졌으면 좋겠네요
,맛집 탐방,,
,,5,사장님 친절하시고 커피 맛있습니다^^ 훌륭한 카페입니다. 이런 카페가 많아 졌으면 좋겠네요
ChZDSUhNMG9nS0VJQ0FnSUNLd05IcUNREAE,Steeve Yoon,5,가봤는데 아주 친절하고 좋은 곳이었어요 항상 번창하시길!!
,Steeve Yoon,,
,,5,가봤는데 아주 친절하고 좋은 곳이었어요 항상 번창하시길!!
ChZDSUhNMG9nS0VJQ0FnSUNLa3RuQ0x3EAE,좋아보여요,5,커피 맛 최고! 지들 맘에 안든다고 별점테러하는 페미메갈 없는 쾌적한 곳!
,좋아보여요,,
,,5,커피 맛 최고! 지들 맘에 안든다고 별점테러하는 페미메갈 없는 쾌적한 곳!
ChZDSUhNMG9nS0VJQ0FnSUNLd0tIdUlBEAE,이어썸,1,우웩 남자들 돈 받아 팔면서 열심히 가게 운영하세요~! 꼭이요 꼭꼭!! ㅋㅋㅋㅋㅋㅋㅋㅋ 그럼 조만간 망할라나...~
,이어썸,,
,,1,우웩 남자들 돈 받아 팔면서 열심히 가게 운영하세요~! 꼭이요 꼭꼭!! ㅋㅋㅋㅋㅋㅋㅋㅋ 그럼 조만간 망할라나...~
ChZDSUhNMG9nS0VJQ0FnSUNLb1BLTkpREAE,홍시영,5,커피맛이 훌륭합니다... 서비스로 주신 케이크도 좋았구요. 재방문의사 100%입니다...
,홍시영,,
,,5,커피맛이 훌륭합니다... 서비스로 주신 케이크도 좋았구요. 재방문의사 100%입니다...
ChdDSUhNMG9nS0VJQ0FnSUNLb01LTGlnRRAB,NC GAMING (너구리 크루),5,"커피맛이 끝내줍니다. 특정 사상을 믿을 자유가 있듯이, 믿지 않을 자유 또한 당연히 존재한다."
,NC GAMING (너구리 크루),,
,,5,"커피맛이 끝내줍니다. 특정 사상을 믿을 자유가 있듯이, 믿지 않을 자유 또한 당연히 존재한다."
ChdDSUhNMG9nS0VJQ0FnSUNLd0kzY3ZBRRAB,딩동,5,페미들은 집밖으로 나와서 만날사람도 없으면서 뭔 카페리뷰야 방구석에서 치킨이나 시켜먹고 치킨맛집이나 쓰세요
,딩동,,
,,5,페미들은 집밖으로 나와서 만날사람도 없으면서 뭔 카페리뷰야 방구석에서 치킨이나 시켜먹고 치킨맛집이나 쓰세요
ChZDSUhNMG9nS0VJQ0FnSUNLb05iYlZREAE,박수성,5,이런 카페가 잘되야한다고 생각합니다 핫한 카페가 돼서 돈 많이 버시길 바랄게 화이팅!!
,박수성,,
,,5,이런 카페가 잘되야한다고 생각합니다 핫한 카페가 돼서 돈 많이 버시길 바랄게 화이팅!!
ChZDSUhNMG9nS0VJQ0FnSUNLdllTUllnEAE,알렌,5,원래 이렇게 별점같은거 안누르는데 이상한 사람들이 별점테러하러 왔다니깐 그건 아니다 싶어서 로그인까지 하네요
,알렌,,
,,5,원래 이렇게 별점같은거 안누르는데 이상한 사람들이 별점테러하러 왔다니깐 그건 아니다 싶어서 로그인까지 하네요
ChZDSUhNMG9nS0VJQ0FnSUNLa2JTZkhnEAE,밤하늘별,5,사장님 너무 멋지십니다 카페도 아주 이쁘고요 번창하세요~ ^^
,밤하늘별,,
,,5,사장님 너무 멋지십니다 카페도 아주 이쁘고요 번창하세요~ ^^
ChZDSUhNMG9nS0VJQ0FnSUM2NmJMWktREAE,Sun Hwangbo,5,인테리어 이쁘고 커피 맛있습니다! the interior is pretty and there are different types of coffee beans
,Sun Hwangbo,,
,,5,인테리어 이쁘고 커피 맛있습니다! the interior is pretty and there are different types of coffee beans
ChdDSUhNMG9nS0VJQ0FnSUNLb0xLeHBRRRAB,k j,5,"머리짧다고 , 여자라고 차별하는게아니라 비정상적인 사고를 가진 ‘페미니스트’이기 때문에 거리를 두는 최고의 가게"
,k j,,
,,5,"머리짧다고 , 여자라고 차별하는게아니라 비정상적인 사고를 가진 ‘페미니스트’이기 때문에 거리를 두는 최고의 가게"
ChdDSUhNMG9nS0VJQ0FnSUNLd05hNzRBRRAB,I'm lovin' it,5,사장님이 아주 바른분입니다. 장사 잘하시네요.
,I'm lovin' it,,
,,5,사장님이 아주 바른분입니다. 장사 잘하시네요.
ChZDSUhNMG9nS0VJQ0FnSUNLd04zVk9BEAE,생피에르,5,"진지하게 살면서 먹어본카페( 이태리, 스페인 , 체코, 호주 등등)중 탑5안에 듭니다 꼭 가보십쇼"
,생피에르,,
,,5,"진지하게 살면서 먹어본카페( 이태리, 스페인 , 체코, 호주 등등)중 탑5안에 듭니다 꼭 가보십쇼"
ChdDSUhNMG9nS0VJQ0FnSUNLd01HQm93RRAB,박정환,5,손발이 띵한게 페미끼가 도나 싶었는데 여기서 따뜻한 커피 한잔에 페미끼가 싹 가셨습니다.
,박정환,,
,,5,손발이 띵한게 페미끼가 도나 싶었는데 여기서 따뜻한 커피 한잔에 페미끼가 싹 가셨습니다.
ChZDSUhNMG9nS0VJQ0FnSUQyaklma0xBEAE,JOey B (Breadnim),4,아인슈페너?! 빈스 커피 맛있어요. :)
,JOey B (Breadnim),,
,,4,아인슈페너?! 빈스 커피 맛있어요. :)
ChdDSUhNMG9nS0VJQ0FnSUR6dFllZnd3RRAB,카광,1,몇년전에 이 집 커피먹고 심하게 배탈남 한달은 고생한듯
,카광,,
,,1,몇년전에 이 집 커피먹고 심하게 배탈남 한달은 고생한듯
ChdDSUhNMG9nS0VJQ0FnSUNLdlo2aHd3RRAB,Cho모쏠,5,가보니 분위기 괜찮더만 메테지와 아이들 앞으로도 잘걸러 주시길
,Cho모쏠,,
,,5,가보니 분위기 괜찮더만 메테지와 아이들 앞으로도 잘걸러 주시길
ChZDSUhNMG9nS0VJQ0FnSUNLd00yWVV3EAE,정글스테이션,5,여기야말로 커피의 성지입니다! 멋있는 사장님과 맛있는 커피가 함께 하는 곳!
,정글스테이션,,
,,5,여기야말로 커피의 성지입니다! 멋있는 사장님과 맛있는 커피가 함께 하는 곳!
ChZDSUhNMG9nS0VJQ0FnSUNLd0tiTVBREAE,ᄒᄋᄒᄋ,5,어디 알바할 준비도 되어있지 않은 트위터 주제에 손가락만 놀리는 꼴이란ㅋㅋㅋㅋ 고생이 많으십니다~
,ᄒᄋᄒᄋ,,
,,5,어디 알바할 준비도 되어있지 않은 트위터 주제에 손가락만 놀리는 꼴이란ㅋㅋㅋㅋ 고생이 많으십니다~
ChdDSUhNMG9nS0VJQ0FnSUNLd05hQy13RRAB,박준성,5,쿵쾅거리는 페미는 out 하는 것이 맞죠 ㅎㅎ 사회에서 욕 먹는 혐오자는 상종 안 하는게 맞습니다
,박준성,,
,,5,쿵쾅거리는 페미는 out 하는 것이 맞죠 ㅎㅎ 사회에서 욕 먹는 혐오자는 상종 안 하는게 맞습니다
ChZDSUhNMG9nS0VJQ0FnSUNLMGV2MGFREAE,-Pink A (에이핑크),5,사장님의 사업정신이 투철하시고 그에 따른 최고의 맛집입니다
,-Pink A (에이핑크),,
,,5,사장님의 사업정신이 투철하시고 그에 따른 최고의 맛집입니다
ChdDSUhNMG9nS0VJQ0FnSUNLd09fX3NnRRAB,이현규,5,"멧퇘지 취급 안하시는 가게인거 보니 위생, 방역 잘하시는 맛집!"
,이현규,,
,,5,"멧퇘지 취급 안하시는 가게인거 보니 위생, 방역 잘하시는 맛집!"
ChZDSUhNMG9nS0VJQ0FnSUNLd082LVl3EAE,김기훈,5,여기가 커피맛집이라면서요? 선추천 후방문 합니다 코로나 화이팅하세요
,김기훈,,
,,5,여기가 커피맛집이라면서요? 선추천 후방문 합니다 코로나 화이팅하세요
ChZDSUhNMG9nS0VJQ0FnSUNLdmRXV1hREAE,킹뚜껑,5,사장님이 올바른 가치관을 가지고 성실히 장사하는 곳입니다. 별점 5개 드립니다.
,킹뚜껑,,
,,5,사장님이 올바른 가치관을 가지고 성실히 장사하는 곳입니다. 별점 5개 드립니다.
ChZDSUhNMG9nS0VJQ0FnSUNLb055OWJnEAE,cm k,5,카페 분위기도 좋고 무엇보다 커피가 진짜 진하고 맛있네요
,cm k,,
,,5,카페 분위기도 좋고 무엇보다 커피가 진짜 진하고 맛있네요
ChZDSUhNMG9nS0VJQ0FnSUNxdE5UZEdREAE,kyuni sun,5,커피도 맛나고 사장님도 친절하히고 분위기도 괜찬네요 번창하세요
,kyuni sun,,
,,5,커피도 맛나고 사장님도 친절하히고 분위기도 괜찬네요 번창하세요
ChZDSUhNMG9nS0VJQ0FnSUNLd0lXUUZnEAE,박노래,5,나만 알려고했던 맛집인데 저격당해서 글적습니다 최고에요
,박노래,,
,,5,나만 알려고했던 맛집인데 저격당해서 글적습니다 최고에요
ChZDSUhNMG9nS0VJQ0FnSURLeGZPak53EAE,사용 안하는 계정,5,사장님 여기 아메리카노 한잔이요 그리고 페미 돼지들 있죠 꿀꿀거리는 애들 이건 쓰레기통에 버려서 멀리 내다버려주세요 ^^
,사용 안하는 계정,,
,,5,사장님 여기 아메리카노 한잔이요 그리고 페미 돼지들 있죠 꿀꿀거리는 애들 이건 쓰레기통에 버려서 멀리 내다버려주세요 ^^
ChdDSUhNMG9nS0VJQ0FnSUNLd0o2UTN3RRAB,개추,5,사장님의 혜안은 결국엔 복이 되어 돌아올 겁니다! 번창하시길!!
,개추,,
,,5,사장님의 혜안은 결국엔 복이 되어 돌아올 겁니다! 번창하시길!!
ChZDSUhNMG9nS0VJQ0FnSUNLd1BhTlVnEAE,Chris Lee,5,커피가 정말 맛이 좋네요 .. 별점테러하는 불순한 무리들에 낚이지마세요
,Chris Lee,,
,,5,커피가 정말 맛이 좋네요 .. 별점테러하는 불순한 무리들에 낚이지마세요
ChdDSUhNMG9nS0VJQ0FnSUNLd0tXSDJnRRAB,Mander Lee (MANDER203),5,인테리어 깔끔하고 커피가 맛있는 카페. 특히 사장님으로 보이는 분이 매우 친절하시다
,Mander Lee (MANDER203),,
,,5,인테리어 깔끔하고 커피가 맛있는 카페. 특히 사장님으로 보이는 분이 매우 친절하시다
ChZDSUhNMG9nS0VJQ0FnSUNLd01XZWVBEAE,갤러,5,특별히 나쁘지 않은 곳입니다. 시대의 이데올로기에 휩쓸리지말고 가게 평가로 객관적이였으면 좋겠습니다.
,갤러,,
,,5,특별히 나쁘지 않은 곳입니다. 시대의 이데올로기에 휩쓸리지말고 가게 평가로 객관적이였으면 좋겠습니다.
ChdDSUhNMG9nS0VJQ0FnSUNLd002MG9BRRAB,임동혁,5,사장님이 모두에게 친절하게 대해 주시네요 ^^
,임동혁,,
,,5,사장님이 모두에게 친절하게 대해 주시네요 ^^
ChZDSUhNMG9nS0VJQ0FnSUNLb0tDRFhnEAE,이한울,5,병x같은 사상에 물 들어있는 오랑우탄 대가리들에게는 안좋은 곳 그 외에 모든 일반인들에게는 최고의 카페 번창하세요 응원합니다
